id,latitude,longitude,property_type,room_type,bedrooms,availability_90,review_scores_rating,suburb,price,has_kitchen,has_Wifi,has_ACHeat,has_parking,has_selfcheckin,is_shared,num_baths,availability_30,availability days in 60 days,accommodates,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,has_washer
21443444,-37.76988,144.92029,Other,Private room,,0,0,Moonee Ponds,28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21580420,-37.78556,144.90373,Entire rental unit,Entire home/apt,2,0,,Maribyrnong,300,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,0,4,,,,,,TRUE
21449141,-37.82132,144.95611,Entire rental unit,Entire home/apt,,0,,Melbourne,90,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21583754,-37.80414,144.98439,Entire rental unit,Entire home/apt,1,0,4.53,Collingwood,115,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.65,4.53,4.54,4.86,4.5,TRUE
21451279,-37.86883,144.97728,Entire rental unit,Entire home/apt,1,0,4.85,St Kilda,159,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,4,4.75,4.93,4.95,4.96,4.74,TRUE
21585417,-37.83372,144.98802,Private room in rental unit,Private room,,0,5,South Yarra,150,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,5,5,5,5,4,TRUE
21451282,-37.81628,144.98758,Entire rental unit,Entire home/apt,,0,4.75,East Melbourne,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,4.75,4.5,4.5,5,4.75,FALSE
21585769,-37.71957,144.95358,Private room in home,Private room,,0,,Coburg North,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21451285,-37.82211,145.04463,Entire rental unit,Entire home/apt,1,81,0,Hawthorn,119,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,22,52,2,,,,,,TRUE
21587130,-37.74339,144.9365,Other,Entire home/apt,2,4,4.97,Pascoe Vale South,379,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,0,0,6,5,5,5,4.89,4.89,TRUE
21451302,-37.86317,145.23413,Private room in home,Private room,1,47,5,Wantirna,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,11,25,2,5,5,5,4.89,5,TRUE
21595497,-37.80009,145.00214,Entire rental unit,Entire home/apt,1,0,0,Abbotsford,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,TRUE
21453327,-37.81587,144.95313,Entire rental unit,Entire home/apt,,26,4.92,Melbourne,130,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,7,11,2,4.72,4.97,5,5,4.89,TRUE
21595807,-37.84793,144.98706,Other,Entire home/apt,3,0,5,Prahran,200,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,6,5,5,5,5,5,TRUE
21458743,-37.8251,145.01217,Entire rental unit,Entire home/apt,2,0,4.8,Richmond,71,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.8,5,5,4.6,4.8,TRUE
21596917,-37.86991333,145.0095746,Entire rental unit,Entire home/apt,2,40,4.8,Caulfield North,92,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,13,3,4.8,4.89,4.92,4.83,4.92,TRUE
21461105,-37.82061,144.99676,Entire home,Entire home/apt,3,0,4.8,Richmond,280,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4,5,5,5,4.8,TRUE
21597951,-37.80182,144.96336,Entire rental unit,Entire home/apt,2,0,4.77,Carlton,140,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,4,4.57,4.53,4.79,4.89,4.6,TRUE
21463128,-37.90202,144.60829,Entire home,Entire home/apt,4,54,4.93,Werribee,288,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,29,54,6,4.94,4.93,4.98,4.75,4.85,FALSE
21598034,-37.88877,144.98978,Entire rental unit,Entire home/apt,2,87,4.86,Elwood,135,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,27,57,4,4.71,5,5,5,4.86,TRUE
21463444,-37.8485,144.98726,Private room in home,Private room,,0,4.79,Prahran,65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,4.75,4.88,4.81,4.88,4.87,FALSE
21601242,-37.81324,144.95629,Entire condo,Entire home/apt,2,0,4.77,Melbourne,300,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,4,4.85,4.77,5,4.92,5,TRUE
21463576,-37.79611,144.95629,Other,Private room,,0,,Parkville,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21463832,-37.81611,144.97119,Entire rental unit,Entire home/apt,2,0,4.82,Melbourne,156,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,4,4.89,4.86,4.93,4.98,4.79,TRUE
21601486,-38.07454,145.13898,Entire home,Entire home/apt,4,80,4.94,Patterson Lakes,335,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,20,50,9,4.95,5,4.99,4.94,4.83,TRUE
21465252,-37.81579,144.95359,Private room in rental unit,Private room,,0,,Melbourne,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,TRUE
21610003,-37.82436,144.9927,Other,Entire home/apt,2,75,4.9,Richmond,380,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,18,45,4,4.76,4.78,4.93,4.96,4.73,TRUE
21465737,-37.8548,145.28559,Private room in home,Private room,,0,4.92,Boronia,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.83,5,5,5,5,TRUE
21611210,-37.82313,144.99112,Entire rental unit,Entire home/apt,,30,4.94,Richmond,141,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,7,21,2,4.93,4.95,4.97,4.95,4.83,FALSE
21466250,-37.85171,144.99066,Entire rental unit,Entire home/apt,2,52,4.51,Prahran,134,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,22,4,4.54,4.73,4.85,4.9,4.47,TRUE
21612258,-37.78945,145.09172,Other,Entire home/apt,3,0,,Balwyn North,120,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,0,6,,,,,,TRUE
21466699,-37.86679,144.97832,Entire rental unit,Entire home/apt,1,88,4.77,St Kilda,113,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,28,58,2,4.53,4.9,4.93,4.97,4.8,TRUE
21613250,-37.8025,144.96416,Private room in rental unit,Private room,,0,4.5,Carlton,61,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.5,4,4.33,4.83,4.33,TRUE
21476833,-37.83529,144.99411,Private room in rental unit,Private room,,0,0,South Yarra,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21477388,-37.78995,144.87122,Private room in home,Private room,,0,4.5,Maidstone,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,3,5,5,5,4,4.75,TRUE
21615205,-37.81456,144.88848,Private room in rental unit,Private room,,0,4.92,Yarraville,52,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.89,4.95,4.89,4.92,4.87,FALSE
21478261,-37.80865,144.98662,Entire rental unit,Entire home/apt,2,27,4.71,Collingwood,149,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,5,16,4,4.83,4.61,4.93,4.94,4.72,TRUE
21615402,-37.80174,144.95478,Private room in rental unit,Private room,,0,4.91,North Melbourne,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.93,4.87,4.89,4.87,4.86,TRUE
21479763,-37.69861,145.06001,Entire rental unit,Entire home/apt,2,0,,Bundoora,400,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,0,4,,,,,,FALSE
21616535,-37.90455,145.12872,Private room in rental unit,Private room,,0,,Clayton,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,,,,,,TRUE
21479901,-37.85111,144.98406,Entire rental unit,Entire home/apt,1,0,4.8,Windsor,60,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.4,5,4.8,4.8,4.6,TRUE
21616921,-37.81796,144.88925,Other,Entire home/apt,2,0,4.76,Yarraville,181,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4.95,5,4.95,4.95,4.9,TRUE
21480254,-37.82689,144.95938,Entire rental unit,Entire home/apt,2,7,4.82,Southbank,161,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,7,4,4.68,4.76,4.93,4.9,4.81,TRUE
21617419,-37.8171,144.96442,Entire rental unit,Entire home/apt,1,43,4.88,Melbourne,141,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,23,43,2,4.96,4.9,4.94,4.96,4.78,TRUE
21714797,-37.8824,144.99087,Entire rental unit,Entire home/apt,,39,4.87,Elwood,79,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,8,19,2,4.92,4.96,4.98,4.89,4.86,FALSE
21623025,-37.86677,144.99548,Entire rental unit,Entire home/apt,1,0,4.67,Balaclava,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.67,4,4.67,5,4.67,FALSE
21623211,-37.80004,144.95583,Private room in rental unit,Private room,,0,4.44,Melbourne,52,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,3.56,4.67,4.56,4.56,4.44,TRUE
21716869,-37.8588,144.97766,Entire rental unit,Entire home/apt,1,0,5,St Kilda,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,5,5,5,5,5,TRUE
21624605,-37.84904,144.95079,Entire home,Entire home/apt,3,88,4.82,Albert Park,861,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,28,58,8,4.69,4.99,4.93,5,4.77,FALSE
21718963,-37.91424,145.02115,Entire home,Entire home/apt,3,35,4.75,Brighton East,206,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,5,6,4.42,5,5,4.5,4.67,TRUE
21625466,-37.76268,145.32014,Private room in home,Private room,,0,4.96,Mooroolbark,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,2,4.96,5,4.96,4.91,5,TRUE
21727987,-37.81537,144.97011,Entire rental unit,Entire home/apt,1,0,4.8,Melbourne,99,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,4.72,4.72,4.87,4.99,4.81,TRUE
21625539,-37.76394,145.32154,Private room in home,Private room,,0,5,Mooroolbark,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,5,5,5,4.8,5,TRUE
21627438,-37.80559,144.94564,Private room in home,Private room,,0,,West Melbourne,40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,6,,,,,,TRUE
21628503,-37.81034,145.00904,Private room in rental unit,Private room,,0,5,Abbotsford,55,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,0,2,5,5,5,5,5,FALSE
21728263,-38.04898,145.32954,Private room in home,Private room,,0,,Berwick,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,TRUE
21729708,-37.81434,144.93959,Entire rental unit,Entire home/apt,1,0,,Docklands,99,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,4,,,,,,TRUE
21635644,-37.8808,144.7515,Other,Private room,,0,5,Point Cook,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,5,5,4.75,4.75,5,TRUE
21730134,-37.82279,144.96136,Entire rental unit,Entire home/apt,3,0,5,Southbank,250,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,0,6,4.75,5,5,5,5,TRUE
21730194,-37.78319,144.94229,Private room in rental unit,Private room,,0,4.5,Parkville,72,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,2,4.5,4,5,5,5,TRUE
21636416,-37.80173,144.97399,Private room in home,Private room,,0,5,Carlton,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,1,5,5,5,5,5,TRUE
21637238,-37.90909,145.05763,Private room in home,Private room,,0,,Bentleigh East,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,,,,,,TRUE
